code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,scanned_at
001223,欧克科技,C 制造业,深圳主板,True,2026-06-16,45.3,42.49,39.39,38.78,52.29,26.33,72.05,-13.37,-0.81,24.14,160718846.0,3574501.0,89.63,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '柄部周期异常(23天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,3,0,中报,2026-08-31,"[128.5, 120.01, 28.33]","[64.59, 24.06, -20.64]","[13.02, 4.62, 12.96]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
688107,安路科技,Unknown,科创板,True,2026-06-16,40.68,37.18,31.45,31.13,49.86,24.66,64.96,-18.41,-11.33,50.83,428875329.0,10654462.0,89.59,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-25.79, -20.22, 77.46]",,"[-51.93, -52.39, -24.65]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002927,泰永长征,C 制造业,深圳主板,True,2026-06-16,22.24,19.57,19.5,18.48,25.71,13.02,70.81,-13.5,-2.03,10.32,396091919.0,18457002.0,89.5,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 24.64, 'cup_low': 16.37, 'cup_depth_pct': 33.56, 'cup_days': 89, 'right_rim_price': 24.3, 'handle_valid': False, 'handle_high': 23.44, 'handle_low': 18.34, 'handle_depth_pct': 21.76, 'handle_days': 12, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 24.53, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [24.72, 26.59, 24.53], 'vcp_vols': [18433449.71, 8444251.0, 20902516.5], 'vcp_resistance': 24.3}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-4.56, -5.22, -0.41]","[-41.64, -112.69, -20.98]","[5.1, -0.64, 5.55]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
301279,金道科技,C 制造业,创业板,True,2026-06-16,24.49,23.48,23.21,21.92,29.0,14.36,70.54,-15.55,-8.79,-0.37,62229935.0,2519770.0,89.45,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 27.17, 'cup_low': 19.31, 'cup_depth_pct': 28.93, 'cup_days': 74, 'right_rim_price': 28.04, 'handle_valid': False, 'handle_high': 26.8, 'handle_low': 21.09, 'handle_depth_pct': 21.31, 'handle_days': 19, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 24.79, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [28.93, 24.79], 'vcp_vols': [1704475.32, 3041673.0], 'vcp_resistance': 28.04}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[11.44, 11.91, 11.92]","[56.28, 51.04, 4.12]","[9.69, 9.28, 7.73]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
002669,康达新材,C 制造业,深圳主板,True,2026-06-16,17.11,14.56,14.2,14.13,19.13,9.95,71.96,-10.56,24.53,30.02,820783431.0,48443461.0,89.44,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 15.67, 'cup_low': 11.67, 'cup_depth_pct': 25.53, 'cup_days': 90, 'right_rim_price': 17.47, 'handle_valid': False, 'handle_high': 19.13, 'handle_low': 15.5, 'handle_depth_pct': 18.98, 'handle_days': 13, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[72.1, 68.87, 31.78]","[-961.84, 311.33]","[2.01, 2.16, 0.67]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
688702,盛科通信,Unknown,科创板,True,2026-06-16,299.86,268.0,187.71,170.78,368.88,55.0,445.2,-18.71,-5.11,105.81,3050475336.0,10311751.0,89.29,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[2.98, 6.35, 11.4]",,"[1.13, -13.03, -6.86]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300721,怡达股份,C 制造业,创业板,True,2026-06-16,30.37,24.01,17.78,16.9,37.39,12.24,148.12,-18.78,-11.69,135.06,933520935.0,31846092.0,89.22,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[-16.56, -9.74, 64.92]","[-4992.48, -1182.12, -1874.87]","[-9.7, -8.34, 0.41]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600184,光电股份,Unknown,上海主板,True,2026-06-16,27.54,24.59,20.37,19.98,30.89,13.0,111.85,-10.84,2.04,35.2,1119187646.0,40734443.0,89.16,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '柄部周期异常(23天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[35.56, 88.2, 2.99]","[101.02, 2192.55, 21.92]","[1.79, 2.14, 0.47]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
002134,天津普林,C 制造业,深圳主板,True,2026-06-16,28.98,26.44,24.41,23.61,33.66,17.98,61.18,-13.9,-5.51,21.2,316731166.0,10947525.0,89.1,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 28.17, 'cup_low': 19.59, 'cup_depth_pct': 30.46, 'cup_days': 79, 'right_rim_price': 32.82, 'handle_valid': False, 'handle_high': 30.45, 'handle_low': 25.99, 'handle_depth_pct': 14.65, 'handle_days': 15, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 20.81, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.67, 19.52, 20.81], 'vcp_vols': [14112718.33, 7283402.18, 16008932.2], 'vcp_resistance': 32.82}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[23.61, 22.2, 42.39]","[-82.81, -61.08, -88.52]","[1.46, 0.37, 4.75]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
301313,凡拓数创,I 信息技术,创业板,True,2026-06-16,60.69,42.06,33.88,31.96,70.5,22.31,172.03,-13.91,19.14,134.14,1506864958.0,24983040.0,89.09,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 18.39, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [16.79, 18.39], 'vcp_vols': [9874831.0, 3153299.63], 'vcp_resistance': 34.48}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[72.3, 72.81, 6.26]",[-2217.68],"[-23.3, -21.02, -20.32]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
688518,联赢激光,Unknown,科创板,True,2026-06-16,28.77,27.73,26.57,26.19,33.43,15.91,80.83,-13.94,-4.8,27.64,590700785.0,20665562.0,89.06,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 21.93, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.66, 30.15, 21.93], 'vcp_vols': [13445144.0, 10697493.67, 23098196.13], 'vcp_resistance': 32.38}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[2.16, 3.55, 1.74]","[13.24, 1.1, -1.89]","[4.57, 4.94, 5.0]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
300328,宜安科技,C 制造业,创业板,True,2026-06-16,19.75,18.25,17.41,17.37,23.52,9.98,97.9,-16.03,2.33,23.21,1179343262.0,60820968.0,88.97,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 18.46, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.69, 18.46], 'vcp_vols': [31874599.79, 42613861.25], 'vcp_resistance': 19.93}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,5,0,中报,2026-08-31,"[-1.75, 4.47, 9.29]",,"[-1.11, -2.02, -7.57]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
002925,盈趣科技,C 制造业,深圳主板,True,2026-06-16,21.44,20.35,19.81,19.55,24.03,14.87,44.18,-10.78,3.42,13.86,325853531.0,15247856.0,88.95,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,5,0,中报,2026-08-31,"[13.51, 15.61, 32.37]","[6.14, 124.29, 21.85]","[6.79, 14.5, 8.41]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
301310,鑫宏业,C 制造业,创业板,True,2026-06-16,37.02,35.64,31.32,30.99,47.85,23.61,56.8,-22.63,19.0,15.76,717313505.0,19972847.0,88.93,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(30天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 40.24, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [18.13, 11.33, 40.24], 'vcp_vols': [1496633.5, 1124530.73, 7439251.06], 'vcp_resistance': 47.39}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[52.05, 42.78, 44.28]","[-1.77, 13.89, 6.51]","[3.56, 3.5, 3.37]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
301626,苏州天脉,C 制造业,创业板,True,2026-06-16,316.91,286.91,223.39,201.81,356.68,69.61,355.27,-11.15,15.86,85.31,583286618.0,1852990.0,88.85,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[18.42, 18.5, 5.08]","[1.54, -16.6, -77.39]","[17.42, 13.84, 4.67]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
688209,英集芯,Unknown,科创板,True,2026-06-16,24.01,23.16,22.35,22.05,28.47,16.73,43.51,-15.67,-10.31,7.09,468135344.0,19944713.0,88.84,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '柄部周期异常(24天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[14.16, 12.49, 23.03]","[26.78, 44.17, 131.13]","[9.66, 10.93, 11.86]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002938,鹏鼎控股,C 制造业,深圳主板,True,2026-06-16,108.19,84.02,62.5,60.25,121.82,26.89,302.34,-11.19,16.03,119.41,5395979526.0,50189769.0,88.81,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 11.65, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [22.02, 11.65], 'vcp_vols': [31414287.34, 58974821.57], 'vcp_resistance': 114.91}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[14.34, 11.4, -1.25]","[21.23, 2.6, -8.38]","[8.91, 9.49, 5.58]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
300626,华瑞股份,C 制造业,创业板,True,2026-06-16,37.76,31.33,21.65,19.09,46.78,9.79,285.7,-19.28,19.15,206.0,556741186.0,14979960.0,88.72,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 10.42, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [14.62, 14.35, 10.42], 'vcp_vols': [11667179.08, 9944470.75, 8756733.17], 'vcp_resistance': 28.99}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[9.51, 9.34, -2.4]","[-55.4, -17.79, 248.29]","[2.27, 1.21, 3.56]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688381,帝奥微,Unknown,科创板,True,2026-06-16,46.45,34.48,27.31,27.03,52.41,19.69,135.91,-11.37,14.38,92.5,821016191.0,18152686.0,88.63,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 25.99, 'cup_low': 20.39, 'cup_depth_pct': 21.55, 'cup_days': 73, 'right_rim_price': 47.25, 'handle_valid': False, 'handle_high': 46.53, 'handle_low': 38.25, 'handle_depth_pct': 17.79, 'handle_days': 16, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[11.41, 6.8, -31.4]","[-115.73, -232.46, -298.88]","[-5.32, -11.74, -23.52]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
603306,XD华懋科,Unknown,上海主板,True,2026-06-16,106.3,103.09,78.72,71.76,120.11,37.39,184.3,-11.5,-4.22,73.18,1052032105.0,9914536.0,88.5,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[15.87, 13.12, -4.63]","[-15.35, -22.66, -89.95]","[9.07, 8.32, 1.63]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
300538,同益股份,F 批发零售,创业板,True,2026-06-16,18.07,16.54,16.52,16.52,20.68,13.55,33.36,-12.62,3.97,10.52,252317720.0,14218050.0,88.5,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 17.59, 'cup_low': 13.76, 'cup_depth_pct': 21.77, 'cup_days': 77, 'right_rim_price': 18.59, 'handle_valid': False, 'handle_high': 18.15, 'handle_low': 16.18, 'handle_depth_pct': 10.85, 'handle_days': 15, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[10.85, -1.98, -8.13]","[12.54, 18.43, 136.88]","[0.33, -1.66, 1.29]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
301512,智信精密,C 制造业,创业板,True,2026-06-16,55.34,51.33,48.47,47.98,59.8,37.45,47.77,-7.46,5.15,33.03,124552679.0,2299623.0,88.47,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 9.31, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [20.26, 9.31], 'vcp_vols': [858878.04, 2156369.6], 'vcp_resistance': 57.7}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[7.07, -5.57, 32.08]","[-44.64, -22.92]","[-20.0, 6.36, -69.59]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range,2026-06-16 23:39:39
