code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
001286,陕西能源,D 水电煤气,深圳主板,True,2026-06-12,12.23,11.7,10.67,10.3,13.79,8.54,43.21,-11.31,6.44,23.16,396182512.0,32826990.0,98.09,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 12.02, 'handle_low': 11.4, 'handle_depth_pct': 17.09, 'cup_depth_pct': 22.55, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 21.82, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(6.42), np.float64(5.16)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[-2.83, -0.86, 11.1]","[-3.4, 0.83, 31.09]","[22.68, 20.48, 24.06]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301568,思泰克,C 制造业,创业板,True,2026-06-12,87.94,63.3,53.55,52.16,92.5,32.46,170.92,-4.93,49.86,87.47,667457161.0,7450206.0,98.07,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 60.88, 'handle_low': 58.41, 'handle_depth_pct': 35.04, 'cup_depth_pct': 27.07, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 60.65, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.09), np.float64(23.05), np.float64(5.31)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[44.13, 38.08, 45.56]","[48.55, 44.56, 44.18]","[24.99, 23.21, 23.51]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
688131,皓元医药,Unknown,科创板,True,2026-06-12,77.05,74.0,73.62,73.22,90.58,38.22,101.6,-14.94,8.64,6.57,743876068.0,9547434.0,98.06,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 87.15, 'handle_low': 70.2, 'handle_depth_pct': 10.9, 'cup_depth_pct': 30.74, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 15.09, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(20.48), np.float64(9.69)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[27.18, 26.73, 20.21]","[64.57, 17.03, 2.99]","[11.25, 8.05, 8.65]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
688652,京仪装备,Unknown,科创板,True,2026-06-12,135.18,125.97,113.45,105.4,176.66,51.02,164.95,-23.48,-14.95,39.35,1360549253.0,9690923.0,98.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 158.94, 'handle_low': 123.4, 'handle_depth_pct': 27.98, 'cup_depth_pct': 41.2, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 45.94, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.72), np.float64(29.47)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[42.81, 38.95, 16.13]","[-0.99, -3.26, 29.45]","[11.65, 10.37, 11.84]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
002805,丰元股份,C 制造业,深圳主板,True,2026-06-12,21.24,20.61,18.47,17.32,27.3,11.4,86.32,-22.2,-10.49,20.0,591386863.0,27474522.0,98.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 27.3, 'handle_low': 19.75, 'handle_depth_pct': 18.86, 'cup_depth_pct': 42.45, 'volume_contracting': True, 'near_rim': False, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 29.27, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(16.79), np.float64(10.98), np.float64(12.05)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[19.7, 56.18, 276.52]",,"[-35.39, -23.13, 5.35]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving"
600323,瀚蓝环境,Unknown,上海主板,True,2026-06-12,30.48,30.28,29.52,28.86,32.99,23.15,31.66,-7.61,0.07,3.78,197529040.0,6518310.0,97.95,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 32.47, 'handle_low': 29.7, 'handle_depth_pct': 5.47, 'cup_depth_pct': 14.94, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 8.54, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(3.25), np.float64(6.5), np.float64(8.36), np.float64(8.53)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[11.52, 17.25, 40.6]","[29.85, 36.23, 63.94]","[18.78, 16.46, 19.51]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
300223,北京君正,C 制造业,创业板,True,2026-06-12,145.6,131.72,117.43,108.28,175.98,62.34,133.56,-17.26,6.86,48.81,5611058625.0,37348899.0,97.74,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 148.49, 'handle_low': 130.72, 'handle_depth_pct': 19.1, 'cup_depth_pct': 39.35, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 34.75, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(15.72), np.float64(20.15)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[7.35, 12.54, 47.12]","[-19.75, 3.06, 334.81]","[7.07, 7.92, 20.54]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
605006,山东玻纤,Unknown,上海主板,True,2026-06-12,20.59,14.0,10.05,9.55,22.95,6.06,239.77,-10.28,40.55,181.28,1908262721.0,88666297.0,97.72,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 16.99, 'handle_low': 14.31, 'handle_depth_pct': 35.71, 'cup_depth_pct': 59.09, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[19.26, 23.88, 39.05]","[-193.92, 15.43]","[-0.01, -0.54, 1.19]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688627,精智达,Unknown,科创板,True,2026-06-12,414.48,329.05,265.5,233.0,462.0,71.42,480.34,-10.29,17.27,111.69,3385410278.0,7852511.0,97.71,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 360.0, 'handle_low': 348.19, 'handle_depth_pct': 20.87, 'cup_depth_pct': 45.58, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[33.0, 40.46, 118.84]","[-18.12, -18.81, -12.18]","[5.58, 6.21, 8.11]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688035,德邦科技,Unknown,科创板,True,2026-06-12,84.69,73.87,60.67,58.88,96.63,36.92,129.39,-12.36,4.43,85.32,975313395.0,11066038.0,97.64,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 84.34, 'handle_low': 73.78, 'handle_depth_pct': 18.71, 'cup_depth_pct': 47.26, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 34.13, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(17.38), np.float64(29.56)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[39.01, 32.61, 28.48]","[18.69, 12.03, 27.64]","[6.46, 7.06, 8.63]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
601138,工业富联,Unknown,上海主板,True,2026-06-12,70.13,65.56,61.7,60.9,84.95,18.3,283.22,-17.45,3.71,8.13,10432761744.0,146502828.0,97.55,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 70.84, 'handle_low': 65.5, 'handle_depth_pct': 19.19, 'cup_depth_pct': 32.81, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 31.71, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(10.93), np.float64(17.86)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[38.4, 48.22, 56.52]","[48.66, 51.92, 101.78]","[3.73, 3.91, 4.22]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688167,炬光科技,Unknown,科创板,True,2026-06-12,331.88,291.95,199.22,174.17,379.14,46.55,612.95,-12.47,-6.5,181.21,5797242581.0,16729376.0,97.53,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 356.84, 'handle_low': 282.38, 'handle_depth_pct': 18.87, 'cup_depth_pct': 69.81, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 35.2, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(27.4), np.float64(12.78)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[33.88, 41.93, 21.15]",[-293.17],"[0.37, -4.36, -6.43]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
002838,道恩股份,C 制造业,深圳主板,True,2026-06-12,33.44,31.49,27.47,27.16,38.3,16.78,99.28,-12.69,-8.68,30.73,238483560.0,7161659.0,97.31,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 37.81, 'handle_low': 30.23, 'handle_depth_pct': 20.11, 'cup_depth_pct': 38.69, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 28.52, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(9.14), np.float64(21.02)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[18.23, 14.25, 33.44]","[30.11, 35.25, 169.76]","[3.21, 3.39, 7.8]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688002,睿创微纳,Unknown,科创板,True,2026-06-12,129.9,128.66,107.73,100.05,158.0,59.38,118.76,-17.78,-3.53,50.96,1537259236.0,11770283.0,97.22,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 148.6, 'handle_low': 116.98, 'handle_depth_pct': 15.04, 'cup_depth_pct': 42.09, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[29.72, 46.07, 71.12]","[60.4, 124.09, 306.64]","[15.15, 15.72, 23.71]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
600888,XD新疆众,Unknown,上海主板,True,2026-06-12,10.92,9.29,8.69,8.44,12.24,6.4,70.62,-10.78,33.99,42.75,1015662779.0,91865123.0,97.22,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 9.89, 'handle_low': 8.34, 'handle_depth_pct': 29.97, 'cup_depth_pct': 24.37, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 52.81, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.64), np.float64(21.94), np.float64(7.81)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[8.22, 7.83, -4.85]","[-38.97, -45.04, 18.71]","[8.97, 8.39, 14.74]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002963,豪尔赛,E 建筑业,深圳主板,True,2026-06-12,19.17,16.83,15.97,15.5,21.5,11.27,70.1,-10.84,-1.29,25.21,128583686.0,6714100.0,97.16,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 19.42, 'handle_low': 16.13, 'handle_depth_pct': 23.12, 'cup_depth_pct': 32.44, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 38.17, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(4.91), np.float64(13.23), np.float64(9.09)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-29.79, -24.51, 2.23]","[-525.18, -546.83, -537.93]","[-9.98, -37.06, -7.98]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688233,神工股份,Unknown,科创板,True,2026-06-12,104.1,83.51,77.56,68.26,119.46,26.0,300.38,-12.86,8.34,61.05,2739358678.0,24543240.0,97.14,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 106.54, 'handle_low': 79.25, 'handle_depth_pct': 26.03, 'cup_depth_pct': 42.6, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 53.33, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(28.58), np.float64(18.14)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[47.59, 44.68, 6.22]","[174.05, 162.12, -14.33]","[26.1, 27.98, 24.94]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
603938,三孚股份,Unknown,上海主板,True,2026-06-12,53.07,37.75,27.73,24.63,64.78,13.01,307.92,-18.08,31.46,197.31,2237313080.0,40884331.0,96.92,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 42.68, 'handle_low': 41.79, 'handle_depth_pct': 30.33, 'cup_depth_pct': 59.96, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 60.55, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.86), np.float64(27.4)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[15.2, 18.49, 30.91]","[33.26, 30.84, 44.06]","[4.13, 3.81, 6.0]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301629,矽电股份,C 制造业,创业板,True,2026-06-12,380.0,334.61,281.95,257.21,437.69,143.6,164.62,-13.18,-6.61,76.2,883329583.0,2242093.0,96.82,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 411.61, 'handle_low': 336.7, 'handle_depth_pct': 21.18, 'cup_depth_pct': 47.48, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 30.86, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(18.57), np.float64(23.42)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[-20.54, -17.5, -66.03]","[-61.38, -42.59, -193.16]","[8.6, 12.75, -34.5]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
